,usdrub,gold,cb_key_rate,fed_rate,imoex_open,imoex_close,ru_cpi,us_cpi,workday
06.05.2022,66.2378,3968.82,14.0,0.9,2405.17,2393.03,100.12,99.08778169932846,workday
07.05.2022,67.3843,4099.58,,0.9,,,100.12,99.08778169932846,day off
08.05.2022,,,,0.9,,,100.12,99.08778169932846,day off
09.05.2022,,,,0.9,,,100.12,99.08778169932846,day off
10.05.2022,,,,0.9,,,100.12,99.08778169932846,day off
11.05.2022,,,14.0,0.9,2391.91,2387.14,100.12,99.08778169932846,workday
12.05.2022,68.8389,4110.72,14.0,0.9,2382.33,2297.89,100.12,99.08778169932846,workday
13.05.2022,65.7916,3917.33,14.0,0.9,2309.98,2307.5,100.12,99.08778169932846,workday
14.05.2022,63.7799,3767.0,,0.9,,,100.12,99.08778169932846,day off
15.05.2022,,,,0.9,,,100.12,99.08778169932846,day off
16.05.2022,,,14.0,0.9,2308.2,2364.6,100.12,99.08778169932846,workday
17.05.2022,63.4445,3695.18,14.0,0.9,2378.08,2424.1,100.12,99.08778169932846,workday
18.05.2022,63.5428,3696.71,14.0,0.9,2438.0,2445.3,100.12,99.08778169932846,workday
19.05.2022,63.5643,3729.64,14.0,0.9,2454.36,2436.57,100.12,99.08778169932846,workday
20.05.2022,62.4031,3632.72,14.0,0.9,2441.56,2373.26,100.12,99.08778169932846,workday
21.05.2022,58.8862,3491.12,,0.9,,,100.12,99.08778169932846,day off
22.05.2022,,,,0.9,,,100.12,99.08778169932846,day off
23.05.2022,,,14.0,0.9,2379.66,2301.85,100.12,99.08778169932846,workday
24.05.2022,58.2087,3432.62,14.0,0.9,2300.11,2293.62,100.12,99.08778169932846,workday
25.05.2022,56.969,3399.81,14.0,0.9,2300.15,2340.18,100.12,99.08778169932846,workday
26.05.2022,56.2996,3379.59,14.0,0.9,2348.44,2413.06,100.12,99.08778169932846,workday
27.05.2022,62.0495,3685.05,11.0,0.9,2424.7,2407.59,100.12,99.08778169932846,workday
28.05.2022,66.4029,3945.83,,0.9,,,100.12,99.08778169932846,day off
29.05.2022,,,,0.9,,,100.12,99.08778169932846,day off
30.05.2022,,,11.0,0.9,2418.21,2400.39,100.12,99.08778169932846,workday
31.05.2022,63.0975,3756.62,11.0,0.9,2400.75,2355.75,100.12,99.08778169932846,workday
01.06.2022,61.6069,3674.11,11.0,0.9,2349.84,2374.6,99.65,98.8260362096577,workday
02.06.2022,61.4733,3634.03,11.0,0.9,2374.67,2340.17,99.65,98.8260362096577,workday
03.06.2022,61.575,3652.31,11.0,0.9,2341.55,2308.03,99.65,98.8260362096577,workday
04.06.2022,61.9659,3675.5,,0.9,,,99.65,98.8260362096577,day off
05.06.2022,,,,0.9,,,99.65,98.8260362096577,day off
06.06.2022,,,11.0,0.9,2308.35,2282.16,99.65,98.8260362096577,workday
07.06.2022,61.1094,3624.7,11.0,0.9,2281.3,2291.62,99.65,98.8260362096577,workday
08.06.2022,60.9565,3620.13,11.0,0.9,2296.62,2318.85,99.65,98.8260362096577,workday
09.06.2022,60.2282,3581.53,11.0,0.9,2321.57,2293.99,99.65,98.8260362096577,workday
10.06.2022,58.3895,3478.48,11.0,0.9,2282.81,2285.52,99.65,98.8260362096577,workday
11.06.2022,57.778,3427.0,,0.9,,,99.65,98.8260362096577,day off
12.06.2022,,,,0.9,,,99.65,98.8260362096577,day off
13.06.2022,,,,0.9,,,99.65,98.8260362096577,day off
14.06.2022,,,9.5,0.9,2280.02,2289.75,99.65,98.8260362096577,workday
15.06.2022,57.0926,3360.65,9.5,0.9,2290.76,2318.96,99.65,98.8260362096577,workday
16.06.2022,56.6624,3312.46,9.5,1.65,2321.52,2369.75,99.65,98.8260362096577,workday
17.06.2022,56.8691,3334.51,9.5,1.65,2373.07,2353.98,99.65,98.8260362096577,workday
18.06.2022,56.7101,3330.2,,1.65,,,99.65,98.8260362096577,day off
19.06.2022,,,,1.65,,,99.65,98.8260362096577,day off
20.06.2022,,,9.5,1.65,2358.26,2404.4,99.65,98.8260362096577,workday
21.06.2022,56.1727,3325.83,9.5,1.65,2407.63,2358.81,99.65,98.8260362096577,workday
22.06.2022,54.7081,3230.23,9.5,1.65,2348.04,2373.52,99.65,98.8260362096577,workday
23.06.2022,53.2788,3152.26,9.5,1.65,2375.6,2404.54,99.65,98.8260362096577,workday
24.06.2022,53.3578,3159.68,9.5,1.65,2405.31,2391.51,99.65,98.8260362096577,workday
25.06.2022,53.3234,3157.73,,1.65,,,99.65,98.8260362096577,day off
26.06.2022,,,,1.65,,,99.65,98.8260362096577,day off
27.06.2022,,,9.5,1.65,2387.55,2417.06,99.65,98.8260362096577,workday
28.06.2022,53.3641,3131.91,9.5,1.65,2419.15,2408.75,99.65,98.8260362096577,workday
29.06.2022,52.9699,3110.23,9.5,1.65,2407.49,2378.55,99.65,98.8260362096577,workday
30.06.2022,51.158,2991.91,9.5,1.65,2380.03,2204.85,99.65,98.8260362096577,workday
01.07.2022,52.5123,3068.92,9.5,1.65,2197.9,2206.61,99.61,100.03394110539392,workday
02.07.2022,53.7676,3140.99,,1.65,,,99.61,100.03394110539392,day off
03.07.2022,,,,1.65,,,99.61,100.03394110539392,day off
04.07.2022,,,9.5,1.65,2208.7,2204.66,99.61,100.03394110539392,workday
05.07.2022,55.0858,3183.37,9.5,1.65,2214.39,2226.64,99.61,100.03394110539392,workday
06.07.2022,58.5118,3401.96,9.5,1.65,2227.02,2221.88,99.61,100.03394110539392,workday
07.07.2022,62.911,3584.11,9.5,1.65,2221.02,2226.65,99.61,100.03394110539392,workday
08.07.2022,63.1427,3561.38,9.5,1.65,2225.02,2222.51,99.61,100.03394110539392,workday
09.07.2022,61.2664,3443.04,,1.65,,,99.61,100.03394110539392,day off
10.07.2022,,,,1.65,,,99.61,100.03394110539392,day off
11.07.2022,,,9.5,1.65,2213.55,2162.34,99.61,100.03394110539392,workday
12.07.2022,61.3045,3425.96,9.5,1.65,2160.74,2133.77,99.61,100.03394110539392,workday
13.07.2022,58.8541,3292.43,9.5,1.65,2138.14,2073.68,99.61,100.03394110539392,workday
14.07.2022,58.5322,3256.92,9.5,1.65,2073.79,2063.3,99.61,100.03394110539392,workday
15.07.2022,58.2568,3230.17,9.5,1.65,2069.02,2109.52,99.61,100.03394110539392,workday
16.07.2022,57.8323,3162.2,,1.65,,,99.61,100.03394110539392,day off
17.07.2022,,,,1.65,,,99.61,100.03394110539392,day off
18.07.2022,,,9.5,1.65,2119.02,2096.42,99.61,100.03394110539392,workday
19.07.2022,56.5616,3102.63,9.5,1.65,2089.28,2071.28,99.61,100.03394110539392,workday
20.07.2022,55.437,3063.93,9.5,1.65,2076.24,2075.24,99.61,100.03394110539392,workday
21.07.2022,54.8491,3020.86,9.5,1.65,2075.99,2053.64,99.61,100.03394110539392,workday
22.07.2022,56.4783,3103.78,9.5,1.65,2056.16,2096.75,99.61,100.03394110539392,workday
23.07.2022,57.3917,3146.22,,1.65,,,99.61,100.03394110539392,day off
24.07.2022,,,,1.65,,,99.61,100.03394110539392,day off
25.07.2022,,,8.0,1.65,2099.81,2128.96,99.61,100.03394110539392,workday
26.07.2022,57.7821,3226.8,8.0,1.65,2135.89,2192.42,99.61,100.03394110539392,workday
27.07.2022,58.6605,3241.81,8.0,1.65,2198.96,2196.22,99.61,100.03394110539392,workday
28.07.2022,60.2198,3330.21,8.0,2.4,2204.01,2189.16,99.61,100.03394110539392,workday
29.07.2022,60.2031,3317.67,8.0,2.4,2187.67,2213.81,99.61,100.03394110539392,workday
30.07.2022,61.3101,3456.44,,2.4,,,99.61,100.03394110539392,day off
31.07.2022,,,,2.4,,,99.61,100.03394110539392,day off
01.08.2022,,,8.0,2.4,2213.75,2180.09,99.48,99.7656779087092,workday
02.08.2022,62.0506,3497.98,8.0,2.4,2176.57,2137.3,99.48,99.7656779087092,workday
03.08.2022,60.1595,3428.13,8.0,2.4,2138.76,2123.92,99.48,99.7656779087092,workday
04.08.2022,60.2374,3446.8,8.0,2.4,2126.39,2116.58,99.48,99.7656779087092,workday
05.08.2022,60.258,3412.14,8.0,2.4,2120.13,2054.29,99.48,99.7656779087092,workday
06.08.2022,60.3696,3461.06,,2.4,,,99.48,99.7656779087092,day off
07.08.2022,,,,2.4,,,99.48,99.7656779087092,day off
08.08.2022,,,8.0,2.4,2106.5,2088.4,99.48,99.7656779087092,workday
09.08.2022,60.3164,3438.71,8.0,2.4,2090.37,2136.8,99.48,99.7656779087092,workday
10.08.2022,60.3814,3463.39,8.0,2.4,2138.81,2151.5,99.48,99.7656779087092,workday
11.08.2022,60.4542,3489.33,8.0,2.4,2157.17,2133.11,99.48,99.7656779087092,workday
12.08.2022,60.6229,3498.68,8.0,2.4,2133.93,2147.33,99.48,99.7656779087092,workday
13.08.2022,60.8993,3517.86,,2.4,,,99.48,99.7656779087092,day off
14.08.2022,,,,2.4,,,99.48,99.7656779087092,day off
15.08.2022,,,8.0,2.4,2147.76,2165.12,99.48,99.7656779087092,workday
16.08.2022,61.3747,3536.25,8.0,2.4,2172.4,2208.33,99.48,99.7656779087092,workday
17.08.2022,61.4247,3508.52,8.0,2.4,2213.43,2188.56,99.48,99.7656779087092,workday
18.08.2022,60.7552,3466.86,8.0,2.4,2188.42,2194.31,99.48,99.7656779087092,workday
19.08.2022,59.957,3406.56,8.0,2.4,2199.6,2195.16,99.48,99.7656779087092,workday
20.08.2022,59.1321,3356.56,,2.4,,,99.48,99.7656779087092,day off
21.08.2022,,,,2.4,,,99.48,99.7656779087092,day off
22.08.2022,,,8.0,2.4,2193.29,2228.11,99.48,99.7656779087092,workday
23.08.2022,59.7419,3362.74,8.0,2.4,2230.74,2260.08,99.48,99.7656779087092,workday
24.08.2022,59.8963,3337.74,8.0,2.4,2263.57,2248.22,99.48,99.7656779087092,workday
25.08.2022,59.9974,3369.02,8.0,2.4,2249.39,2246.34,99.48,99.7656779087092,workday
26.08.2022,59.7699,3354.52,8.0,2.4,2248.98,2268.89,99.48,99.7656779087092,workday
27.08.2022,60.0924,3387.88,,2.4,,,99.48,99.7656779087092,day off
28.08.2022,,,,2.4,,,99.48,99.7656779087092,day off
29.08.2022,,,8.0,2.4,2267.43,2296.33,99.48,99.7656779087092,workday
30.08.2022,60.3636,3398.71,8.0,2.4,2299.28,2306.62,99.48,99.7656779087092,workday
31.08.2022,60.3677,3398.94,8.0,2.4,2377.02,2400.08,99.48,99.7656779087092,workday
01.09.2022,60.2386,3351.1,8.0,2.4,2401.98,2445.77,100.05,99.5889242224463,workday
02.09.2022,60.237,3323.12,8.0,2.4,2443.76,2471.45,100.05,99.5889242224463,workday
03.09.2022,60.3713,3288.6,,2.4,,,100.05,99.5889242224463,day off
04.09.2022,,,,2.4,,,100.05,99.5889242224463,day off
05.09.2022,,,8.0,2.4,2472.1,2488.44,100.05,99.5889242224463,workday
06.09.2022,60.9033,3353.22,8.0,2.4,2487.76,2425.33,100.05,99.5889242224463,workday
07.09.2022,60.8544,3347.5,8.0,2.4,2422.88,2401.57,100.05,99.5889242224463,workday
08.09.2022,61.1814,3349.06,8.0,2.4,2397.59,2390.27,100.05,99.5889242224463,workday
09.09.2022,60.801,3328.33,8.0,2.4,2391.69,2426.06,100.05,99.5889242224463,workday
10.09.2022,60.4696,3323.22,,2.4,,,100.05,99.5889242224463,day off
11.09.2022,,,,2.4,,,100.05,99.5889242224463,day off
12.09.2022,,,8.0,2.4,2419.77,2449.65,100.05,99.5889242224463,workday
13.09.2022,60.4568,3330.39,8.0,2.4,2459.75,2446.89,100.05,99.5889242224463,workday
14.09.2022,60.0676,3334.05,8.0,2.4,2439.96,2435.89,100.05,99.5889242224463,workday
15.09.2022,59.7751,3276.4,8.0,2.4,2434.79,2446.59,100.05,99.5889242224463,workday
16.09.2022,59.6663,3268.62,8.0,2.4,2446.09,2435.18,100.05,99.5889242224463,workday
17.09.2022,60.0316,3260.06,,2.4,,,100.05,99.5889242224463,day off
18.09.2022,,,,2.4,,,100.05,99.5889242224463,day off
19.09.2022,,,7.5,2.4,2436.48,2430.54,100.05,99.5889242224463,workday
20.09.2022,60.1662,3220.08,7.5,2.4,2430.53,2215.67,100.05,99.5889242224463,workday
21.09.2022,60.0158,3212.03,7.5,2.4,2052.89,2130.71,100.05,99.5889242224463,workday
22.09.2022,60.8685,3256.69,7.5,3.15,2138.39,2190.87,100.05,99.5889242224463,workday
23.09.2022,59.8318,3215.84,7.5,3.15,2192.11,2089.87,100.05,99.5889242224463,workday
24.09.2022,58.1006,3122.98,,3.15,,,100.05,99.5889242224463,day off
25.09.2022,,,,3.15,,,100.05,99.5889242224463,day off
26.09.2022,,,7.5,3.15,2054.56,1933.35,100.05,99.5889242224463,workday
27.09.2022,57.999,3064.74,7.5,3.15,1930.58,1953.46,100.05,99.5889242224463,workday
28.09.2022,58.1756,3073.7,7.5,3.15,1978.89,1963.86,100.05,99.5889242224463,workday
29.09.2022,58.4485,3071.11,7.5,3.15,1998.24,1953.77,100.05,99.5889242224463,workday
30.09.2022,57.413,3049.65,7.5,3.15,1977.75,1957.31,100.05,99.5889242224463,workday
01.10.2022,55.2987,2942.06,,3.15,,,100.18,99.51407276156341,day off
02.10.2022,,,,3.15,,,100.18,99.51407276156341,day off
03.10.2022,,,7.5,3.15,1991.88,2041.96,100.18,99.51407276156341,workday
04.10.2022,57.5664,3094.08,7.5,3.15,2071.19,2046.42,100.18,99.51407276156341,workday
05.10.2022,58.7913,3153.58,7.5,3.15,2041.5,2029.88,100.18,99.51407276156341,workday
06.10.2022,59.4043,3275.18,7.5,3.15,2027.3,2020.63,100.18,99.51407276156341,workday
07.10.2022,60.2534,3294.19,7.5,3.15,2012.95,1944.75,100.18,99.51407276156341,workday
08.10.2022,61.2475,3375.52,,3.15,,,100.18,99.51407276156341,day off
09.10.2022,,,,3.15,,,100.18,99.51407276156341,day off
10.10.2022,,,7.5,3.15,1783.66,1916.97,100.18,99.51407276156341,workday
11.10.2022,62.3126,3398.06,7.5,3.15,1928.74,1949.46,100.18,99.51407276156341,workday
12.10.2022,63.684,3432.71,7.5,3.15,1965.39,1951.65,100.18,99.51407276156341,workday
13.10.2022,63.7559,3412.3,7.5,3.15,1950.24,1955.2,100.18,99.51407276156341,workday
14.10.2022,63.4917,3410.3,7.5,3.15,1963.38,1950.98,100.18,99.51407276156341,workday
15.10.2022,63.0558,3341.18,,3.15,,,100.18,99.51407276156341,day off
16.10.2022,,,,3.15,,,100.18,99.51407276156341,day off
17.10.2022,,,7.5,3.15,1958.18,2012.85,100.18,99.51407276156341,workday
18.10.2022,61.7634,3275.08,7.5,3.15,2031.56,2032.4,100.18,99.51407276156341,workday
19.10.2022,61.7032,3271.89,7.5,3.15,1986.67,1978.4,100.18,99.51407276156341,workday
20.10.2022,61.5905,3273.24,7.5,3.15,1998.74,2025.51,100.18,99.51407276156341,workday
21.10.2022,61.5018,3226.4,7.5,3.15,2026.44,2043.71,100.18,99.51407276156341,workday
22.10.2022,61.1958,3217.44,,3.15,,,100.18,99.51407276156341,day off
23.10.2022,,,,3.15,,,100.18,99.51407276156341,day off
24.10.2022,,,7.5,3.15,2070.36,2063.95,100.18,99.51407276156341,workday
25.10.2022,61.1629,3231.34,7.5,3.15,2066.28,2130.65,100.18,99.51407276156341,workday
26.10.2022,61.3326,3251.94,7.5,3.15,2131.18,2120.58,100.18,99.51407276156341,workday
27.10.2022,61.4277,3276.93,7.5,3.15,2133.81,2164.64,100.18,99.51407276156341,workday
28.10.2022,61.3589,3288.05,7.5,3.15,2154.28,2167.7,100.18,99.51407276156341,workday
29.10.2022,61.5343,3283.6,,3.15,,,100.18,99.51407276156341,day off
30.10.2022,,,,3.15,,,100.18,99.51407276156341,day off
31.10.2022,,,7.5,3.15,2173.0,2166.61,100.18,99.51407276156341,workday
01.11.2022,61.6229,3265.15,7.5,3.15,2179.15,2174.35,100.37,99.79537706213706,workday
02.11.2022,61.4275,3236.92,7.5,3.15,2178.25,2173.84,100.37,99.79537706213706,workday
03.11.2022,61.6175,3259.32,7.5,3.9,2145.54,2155.92,100.37,99.79537706213706,workday
04.11.2022,62.0955,3293.19,,3.9,,,100.37,99.79537706213706,day off
05.11.2022,,,,3.9,,,100.37,99.79537706213706,day off
06.11.2022,,,,3.9,,,100.37,99.79537706213706,day off
07.11.2022,,,7.5,3.9,2176.33,2208.78,100.37,99.79537706213706,workday
08.11.2022,61.2367,3296.57,7.5,3.9,2213.39,2207.2,100.37,99.79537706213706,workday
09.11.2022,60.9774,3291.53,7.5,3.9,2201.06,2166.56,100.37,99.79537706213706,workday
10.11.2022,61.0611,3295.46,7.5,3.9,2167.96,2210.02,100.37,99.79537706213706,workday
11.11.2022,61.2434,3377.36,7.5,3.9,2221.68,2217.44,100.37,99.79537706213706,workday
12.11.2022,60.2179,3377.92,,3.9,,,100.37,99.79537706213706,day off
13.11.2022,,,,3.9,,,100.37,99.79537706213706,day off
14.11.2022,,,7.5,3.9,2230.8,2244.77,100.37,99.79537706213706,workday
15.11.2022,60.3982,3416.39,7.5,3.9,2249.22,2223.26,100.37,99.79537706213706,workday
16.11.2022,60.3116,3430.01,7.5,3.9,2199.1,2227.19,100.37,99.79537706213706,workday
17.11.2022,60.3484,3436.85,7.5,3.9,2227.54,2212.93,100.37,99.79537706213706,workday
18.11.2022,60.3894,3442.39,7.5,3.9,2208.39,2206.32,100.37,99.79537706213706,workday
19.11.2022,60.3741,3413.57,,3.9,,,100.37,99.79537706213706,day off
20.11.2022,,,,3.9,,,100.37,99.79537706213706,day off
21.11.2022,,,7.5,3.9,2204.9,2166.31,100.37,99.79537706213706,workday
22.11.2022,60.7379,3420.47,7.5,3.9,2179.76,2196.04,100.37,99.79537706213706,workday
23.11.2022,60.6566,3394.05,7.5,3.9,2196.24,2211.89,100.37,99.79537706213706,workday
24.11.2022,60.5043,3390.49,7.5,3.9,2214.14,2210.95,100.37,99.79537706213706,workday
25.11.2022,60.3866,3378.45,7.5,3.9,2209.31,2195.17,100.37,99.79537706213706,workday
26.11.2022,60.4797,3413.32,,3.9,,,100.37,99.79537706213706,day off
27.11.2022,,,,3.9,,,100.37,99.79537706213706,day off
28.11.2022,,,7.5,3.9,2180.32,2177.45,100.37,99.79537706213706,workday
29.11.2022,60.752,3421.75,7.5,3.9,2180.65,2185.32,100.37,99.79537706213706,workday
30.11.2022,61.0742,3429.49,7.5,3.9,2184.27,2174.53,100.37,99.79537706213706,workday
01.12.2022,60.8803,3430.64,7.5,3.9,2189.65,2187.29,100.78,99.86889193618515,workday
02.12.2022,61.1479,3447.29,7.5,3.9,2189.19,2180.44,100.78,99.86889193618515,workday
03.12.2022,61.7749,3581.25,,3.9,,,100.78,99.86889193618515,day off
04.12.2022,,,,3.9,,,100.78,99.86889193618515,day off
05.12.2022,,,7.5,3.9,2179.79,2208.28,100.78,99.86889193618515,workday
06.12.2022,62.1849,3568.23,7.5,3.9,2204.51,2196.24,100.78,99.86889193618515,workday
07.12.2022,62.9103,3593.78,7.5,3.9,2185.01,2192.88,100.78,99.86889193618515,workday
08.12.2022,62.9372,3589.24,7.5,3.9,2196.17,2184.43,100.78,99.86889193618515,workday
09.12.2022,62.5722,3585.33,7.5,3.9,2178.93,2177.85,100.78,99.86889193618515,workday
10.12.2022,62.3813,3590.33,,3.9,,,100.78,99.86889193618515,day off
11.12.2022,,,,3.9,,,100.78,99.86889193618515,day off
12.12.2022,,,7.5,3.9,2178.33,2173.16,100.78,99.86889193618515,workday
13.12.2022,62.7674,3624.66,7.5,3.9,2175.29,2174.38,100.78,99.86889193618515,workday
14.12.2022,63.212,3630.93,7.5,3.9,2171.12,2159.81,100.78,99.86889193618515,workday
15.12.2022,63.359,3714.64,7.5,4.4,2151.69,2126.8,100.78,99.86889193618515,workday
16.12.2022,64.3015,3737.85,7.5,4.4,2118.43,2132.75,100.78,99.86889193618515,workday
17.12.2022,64.6078,3704.77,,4.4,,,100.78,99.86889193618515,day off
18.12.2022,,,,4.4,,,100.78,99.86889193618515,day off
19.12.2022,,,7.5,4.4,2131.33,2129.98,100.78,99.86889193618515,workday
20.12.2022,66.3474,3823.72,7.5,4.4,2071.1,2119.37,100.78,99.86889193618515,workday
21.12.2022,69.0037,3972.92,7.5,4.4,2135.41,2116.13,100.78,99.86889193618515,workday
22.12.2022,70.5256,4112.93,7.5,4.4,2124.37,2122.91,100.78,99.86889193618515,workday
23.12.2022,72.1306,4214.99,7.5,4.4,2121.99,2124.02,100.78,99.86889193618515,workday
24.12.2022,68.676,3975.92,,4.4,,,100.78,99.86889193618515,day off
25.12.2022,,,,4.4,,,100.78,99.86889193618515,day off
26.12.2022,,,7.5,4.4,2126.4,2139.21,100.78,99.86889193618515,workday
27.12.2022,68.4487,3962.76,7.5,4.4,2142.08,2150.92,100.78,99.86889193618515,workday
28.12.2022,69.9346,4048.78,7.5,4.4,2150.12,2139.77,100.78,99.86889193618515,workday
29.12.2022,71.3261,4129.34,7.5,4.4,2135.91,2147.06,100.78,99.86889193618515,workday
30.12.2022,71.9778,4173.2,7.5,4.4,2149.83,2154.12,100.78,99.86889193618515,workday
31.12.2022,70.3375,4101.62,,4.4,,,100.78,99.86889193618515,day off
01.01.2023,,,,4.4,,,100.84,99.48558575345383,day off
02.01.2023,,,,4.4,,,100.84,99.48558575345383,day off
03.01.2023,,,7.5,4.4,2157.18,2172.68,100.84,99.48558575345383,day off
04.01.2023,,,7.5,4.4,2171.54,2168.42,100.84,99.48558575345383,day off
05.01.2023,,,7.5,4.4,2170.4,2156.67,100.84,99.48558575345383,day off
06.01.2023,,,7.5,4.4,2157.32,2156.39,100.84,99.48558575345383,day off
07.01.2023,,,,4.4,,,100.84,99.48558575345383,day off
08.01.2023,,,,4.4,,,100.84,99.48558575345383,day off
09.01.2023,,,7.5,4.4,2163.43,2163.5,100.84,99.48558575345383,workday
10.01.2023,70.3002,4186.35,7.5,4.4,2162.7,2159.51,100.84,99.48558575345383,workday
11.01.2023,69.6094,4204.85,7.5,4.4,2156.28,2186.98,100.84,99.48558575345383,workday
12.01.2023,69.0202,4168.82,7.5,4.4,2193.53,2185.93,100.84,99.48558575345383,workday
13.01.2023,67.7775,4080.03,7.5,4.4,2188.6,2199.94,100.84,99.48558575345383,workday
14.01.2023,67.5744,4089.96,,4.4,,,100.84,99.48558575345383,day off
15.01.2023,,,,4.4,,,100.84,99.48558575345383,day off
16.01.2023,,,7.5,4.4,2204.64,2224.9,100.84,99.48558575345383,workday
17.01.2023,68.2892,4187.24,7.5,4.4,2225.26,2196.84,100.84,99.48558575345383,workday
18.01.2023,68.6644,4231.99,7.5,4.4,2188.9,2196.26,100.84,99.48558575345383,workday
19.01.2023,68.8728,4237.75,7.5,4.4,2190.02,2168.83,100.84,99.48558575345383,workday
20.01.2023,68.8467,4251.41,7.5,4.4,2167.61,2166.69,100.84,99.48558575345383,workday
21.01.2023,68.6656,4235.59,,4.4,,,100.84,99.48558575345383,day off
22.01.2023,,,,4.4,,,100.84,99.48558575345383,day off
23.01.2023,,,7.5,4.4,2167.92,2185.31,100.84,99.48558575345383,workday
24.01.2023,68.6288,4247.23,7.5,4.4,2191.64,2172.75,100.84,99.48558575345383,workday
25.01.2023,68.7529,4232.69,7.5,4.4,2168.48,2170.15,100.84,99.48558575345383,workday
26.01.2023,68.9573,4258.35,7.5,4.4,2181.96,2166.92,100.84,99.48558575345383,workday
27.01.2023,69.1263,4291.13,7.5,4.4,2174.85,2189.35,100.84,99.48558575345383,workday
28.01.2023,69.3372,4307.9,,4.4,,,100.84,99.48558575345383,day off
29.01.2023,,,,4.4,,,100.84,99.48558575345383,day off
30.01.2023,,,7.5,4.4,2193.99,2204.41,100.84,99.48558575345383,workday
31.01.2023,69.5927,4302.74,7.5,4.4,2203.57,2225.6,100.84,99.48558575345383,workday
01.02.2023,70.5174,4362.29,7.5,4.4,2232.02,2230.15,100.46,99.63135840449795,workday
02.02.2023,70.1217,4337.36,7.5,4.65,2243.04,2243.54,100.46,99.63135840449795,workday
03.02.2023,70.0414,4336.9,7.5,4.65,2239.1,2248.3,100.46,99.63135840449795,workday
04.02.2023,70.3847,4348.54,,4.65,,,100.46,99.63135840449795,day off
05.02.2023,,,,4.65,,,100.46,99.63135840449795,day off
06.02.2023,,,7.5,4.65,2245.93,2272.37,100.46,99.63135840449795,workday
07.02.2023,70.5991,4256.69,7.5,4.65,2281.69,2267.69,100.46,99.63135840449795,workday
08.02.2023,70.8924,4269.59,7.5,4.65,2273.59,2251.97,100.46,99.63135840449795,workday
09.02.2023,71.5763,4304.91,7.5,4.65,2258.97,2262.45,100.46,99.63135840449795,workday
10.02.2023,72.8949,4388.79,7.5,4.65,2253.51,2261.58,100.46,99.63135840449795,workday
11.02.2023,72.7923,4397.7,,4.65,,,100.46,99.63135840449795,day off
12.02.2023,,,,4.65,,,100.46,99.63135840449795,day off
13.02.2023,,,7.5,4.65,2262.65,2264.27,100.46,99.63135840449795,workday
14.02.2023,73.6307,4402.43,7.5,4.65,2256.59,2232.23,100.46,99.63135840449795,workday
15.02.2023,73.8645,4407.74,7.5,4.65,2216.69,2166.46,100.46,99.63135840449795,workday
16.02.2023,74.2077,4446.47,7.5,4.65,2169.39,2153.96,100.46,99.63135840449795,workday
17.02.2023,74.7638,4401.67,7.5,4.65,2157.5,2168.88,100.46,99.63135840449795,workday
